1	 Thala kaga yathana nakal venumanalum wait panuven
1	 Konjam biriyani seen bgm release pandrengala......
1	 ithukku peru thaan thalaivar athiradi  petta paraak
1	 Ayioo ponna azhagulast la paaah thalaivaaa
1	 Evil chitti character kola masss
2	 Nawaz bhai.... Ye kahan chale gaye aap??
1	 Really semaa Karthik bro.. bgm Vera level
4	 boss yen treand la katta matangudhu
1	 Thalaivaaa romba neram unga teaser ku wait pannitu irundhen...ipo thaa pakkura
1	 Epa dai padama da idhu, vera level la iruku da, therika vetu irukanga marana mass
4	 One day Ku views aey 2 m bigilku likes aey 3 million in 24 hours varum mokka pasangala
1	 Semma thalavaaa full
1	 Who r all here after avengers endgame Tamil dubbing
1	 Dhanush Anna Vera level.getup Ennu soldravinga mattum like podunga.
3	 sam.c.s enaya panni vechi iruka. Verithananama irukuya bgm...
4	 Kicha sudeep fan's hit likes
1	 Mass mass mass mass Vikram sir
1	 Thala epavum first etilium best , thala vazhuga valamudan,daily comment panranvanga ellarum oru like podunga
1	 Vijay Sethupathi kaaga intha Padam paakanu
1	 Yuvan proved again in BGM!!!#He is always king in BGMS!!!Die hard #90kids yuvan fans please like this!!!!
1	 Thala semma !!! Love you thala
1	 Nangalum kola gandula irukom movie paakka
1	 Nerkonda paarvai trailer review -
2	 Komalea semma fit marana waiting ...bro
1	 Super star awesome vfx kola kuthu
3	 Darbar motion poster theme song orey maari irukunu nenachu inga vanthavanga like pannunga
4	 kadaram kondan movie marana mass waiting
3	 Karthi fans happy yo illayo thalapathi fans very happy
1	 i Yooo ipaaaaaaa Thala Semaya Erukinga  Love You Thala
1	 Wt a movi wt aaaaaa moviii.......superb superb....
1	 Sprr boss from Yash fans Karnataka
1	 Super  star  Super   hit
1	 yes it is releasing in kannada
1	 Enna solla edhu solla comments type panna vaartha illa u Vetrimaran sir
1	 Thalaivar ku enna pa vaisu ippadi kalakraru.
1	 Last dialogue... Thala to his fans Ippayachum purinjikonga!!!!!!
1	 Dhanush anna kku.. oru NATIONAL AWARD parcel....🤪
0	 Movie kab ayga hindi dubbit me
1	 Amazing.... Akki sir and rajni sir
1	 pakka va Rajinified. kola gandula waiting
1	 Shankar fans hit like
1	 Korraikum nai kadikathu nu solluvanga ... Ithulea yea therithu ivalo bayam nu ...... Iraivi 2
1	 Enakku therinju rendu padamum blockbuster than
2	 Confirm ithu karthi ku periya Black buster agum
1	 Trailer la ivlo visual treat ah 🧐 theatre la 3d kannadilaaaaaaaa
1	 Shivaji la patha slang  sweet sapda porom  Verithanam
1	 Vara level oodi poidu oorama poidu oothigi poitu vara thu yenga thalaivaru
4	 Sema na sema na sema naa nee
1	 ajith sir fans lam like pannunga
1	 adeiii...idhoda stop pannikonga...padatha rls pannadhinga da..mudiyala
1	 Neraya neraya neraya edhirparppu for thala
4	 0:16 indha scene a pause pani paathavan laa kai thooku
1	 Naagalu pongaluku sweet saapda poro talaiva....
3	 Nxt farmers script blue sattai Maran
1	 Tamilrockers dai una nambi than da irukan..........
1	 Shankar sir Tamil cinema voda James camroon
1	 Amma sathiyama sollunga da indha trailer nalla illainu neengalam thirundhave mattingada
1	 pana maratthula irupathu nonku Thala ya ethirthaa sanku
1	 Romba nal kaluchi thalaya opening scene illama pakuran
1	 Thala fans ellarukum good morning Yarellam innum Pallu valakama trailer parkureenga
1	 Bigil trailer wait pandravanga like ppdunga
1	 Ippo enna panna poram sweet sapada poram
1	 Samma stylaruku thalaiva. Padam kandipa hit daa.   Jai thalaiva from ntr fans. Andra
2	 Crt time la vidama yenya ippadi panringa
4	 Visual , fight ... pattasu kelapudhu
1	 Mass Ajith Anna    luv u
1	 Marana mass      Thala da
1	 Vere level  waiting for movie
1	 Ippa enna panna porom sweet sapda porom..
1	 Last dialogue vera level thala
2	 Wow....... Ak is looking.... Very dangerous.... ...
1	 Odanae vanthuruvanunga sk fans likeu commentunu 🤭
2	 Sethu sir eppadi padam panna aalu ippadi vanthu yulutingala..
1	 Cute Fight |en nenjil vandhu song|WhatsApp status
4	 Ithellam hit aguma .  Doubt thaaan
4	 Movie vera level ah iruka pothu
4	 Thalaaaaaa veraaa lvl vera lvl vera lvlll
1	 1:36 indha frame la Thala vera level la irukaru pa..!!
3	 KEEP WATCHING NO1TRENDING ON THE WAY
1	 Pink remake bt Ajith is looking so damn handsome in it
1	 Rombha naalu ku apparam oru super aana Ajith movie paakaporom  Good Trailer
2	 Bigil      like  Kaithi.  Comment  Enaku kaithi dhaan pudichiriku.
1	 6 days to go #അസുരൻ
1	 Irukku innaikku Meme creators kku nalla concept memes irukku
1	 Vijay Anna rasiganin manamarndha valthukal to ajith. Sir
4	 Look like pink hindi movie remake....
1	 Ithu than da rajini padam
1	 Anybody notice kutti moonji and ayaz
4	 Naraya Naraya Naraya Naraya,  Thala mudi Naraya
1	 Pakathana pora pongaluku kaali oda adatha
4	 Video va pakama like potavaka matum inga likes poduka
3	 @1:55 'dei evanukavathu pondati kulanthanu sentimentu kintimentu iruntha apdiye odi peyru' -Vi**vasam
1	 Aiyo namba mind vera angaya poguthya #Sivakumar 🤣
3	 Ppah... sam.C.S yow vera leve bgm ah eruke... semma...police van la erunthu yerangumpothu tat bgm....
1	 Shankar mass grand great super star rajinikanth great
1	 701 likes thala fans 1 million likes varanum pangaaigala
1	 Sema vera level thala padathukku marana waiting
1	 Petta trailer Sema Marana Mass waiting
1	 Padamna Ithu padam ....Semma message movie ....Great
1	 Dislikes  mattum poda vantha nanbargaluku THALA sollum mass dialouge at 2.05min..
1	 I am Surya fan  But all time favorite superstar
1	 en kadavulay en thala thaan  Thala nee palaandu vazlanum
1	 Thugarathuku munadi trailera pathutu  oru like potutu pongapa apathan namaa getha katalam ok
1	 No 1 trending in SG & Sri Lanka still
1	 Omg  super star rocking
1	 Thala mass bgm pakka mass thala and Yuvan masssssss
1	 Nerkonda paarvai thanpa Inga pathigala Thala oru thatava kuda Kanna simitala.. Wow.. Thala Vera leval..
3	 Diwali ku release panuna Nala irukum... Oru padam vantha diwail colorful la illa...
1	 DOWNLOAD FULL MOVIE
2	 Namma #Thalapathy64 director_kage Oru like podlama?
2	 Yenda oru padatha eduka evlo kasthapadranga ava avanum mayiru maari comment panringa potta pasangala ithuku mela ennada graphicsku
4	 eala sotta.trailer  nallavae illa ..Vijay sethupathi than mass .avarukaga pakkalam
2	 Enada konjam mad max mathiri iruke🤔
1	 see #.7 to .12 yaru da ivan kabali da...kaala...ipo kaali ya...kaali dhan empty
1	 Neraya neraya yethir pakurom padutola varuma
0	 Remake of amitab bachan and tapasi pannu movie pink..
1	 Vijay fans parthavanga like podunga
0	 Rajni sir ka jawab nahi
1	 Adchi Oda vidu ellarayum orama nadandhu varareda enga thala veerama  thala bloods hit like her
1	 0:47 - தல + U1 bgm = Goosebumps
1	 style a irukena? paaaah 90s rajni is back! Thalaivaaaa Thank you so much karthik anna
1	 petta trailer vara level makal selvan vijay sethupathi fans and thalaivar fans hits like
1	 Yennada  tin padam directora nadikka vecchirukinga
3	 Reslese kku piraku Yar Yarellam paakkenka....Like podunka.....
1	 Superstar coming back  Petta pattaya iriki
1	 2:18....awwwwwwwww what a cute style...sirusukum un style,yelusukkum un style,persukkum un style
1	 Thalaaa mass look but pink movie laaaa fight illaaa but thalaaaa ithulaaaa semaaaa mass ooo masss
1	 Ipdiii Nerya nerya nerya nerya 🤘
2	 2.0 waiting veriyans like  here
2	 Avengers endgame Tamil dubbing  movie ah asingapadithuttu ne trailer release pandriya***  Unnoda movie edumae odathuda.....
1	 Bairavaa feeel pa  Vjs evlo masssa panuvarunu naan edhur pakala Wishes from all #thalapathy fans.
1	 Batman ,Krish ,Atharva nadicha oru Padam..
3	 Angeee ellam viswasam trailer parthaaa nambee ingee petta parpomm...
1	 Sarkar cannot beat 2.0 hahahahaha Always Thalaiva #superstar #rajinikanth
1	 ILAYA SUPER STAR THALAIVAR DHANUSH VAAZHGA
1	 Thala mass dialogue u r great
2	 U're lie lie lieing   Avara cntrl panunga plzzzz like cntrm pana mudyathu
1	 intha Diwali ku iruku aaaappppu iruku ..but yarukunu na sollamata
1	 Bro enna view apdiye irukku hang ahiducha
2	 Indha movie semma interesting ah irukum pola Oru song kuda illa
1	 Thala mass nu soldra vanga like podunga
1	 suma comedy panathingada... intha padam enna reallifeah ? poda neengalum
1	 Thala pola varuma  ULTIMATE STAR
3	 Dei thumbnail la maathura bihar kaaran maari ye iruku
1	 Bat man  trailer patamari iruku
4	 Sweet sapta porom....last dance semma
1	 Im big fan of #Ajith kumar  Forever endever
1	 Intha time sirappana tharamana thalaivar pongal irukku
3	 Wtf man,75k dislikes,wats der to hate in diz trailer🤦‍
2	 Hostel warden ah?ini tamilnattukke kaaval Avar thane.....
1	 Super  Thala  Vera level
1	 Pink Trailer Vs Nerkonda Paarvai Trailer
1	 Trailer nala iruku But full irutula.film.eduthrukaka.. Suriya velicham ila.. Kandippa film.oduthannu santhegam thaan
1	 Awesome awesomeness awesome style king is back
1	 Mass la pakka mass thalaivar athiradi
1	 All I understood from this video was Vikram likes Dosai..
1	 Chiyan vikram fans  Hit like bgm likers
2	 Thalaivar thalaivar dhan ya !!!! <3 enna energy, enna maasu.. Mmale kola veri
1	 Vera lvl...... Romba nal ku apporam ajith sir on full form....... Nalla velaiku siruthai siva thollai inni illai
3	 2.29 thalaivar dance like bijili ramesh...............hit like if u feel same.....
1	 It still looks like a fan made trailer,
1	 Le Batman: I quits my job
1	 thalivare vanakkam makkal selvan fans like podunga pappom.....
1	 Thalaivar Looks Like Sivakarthikeyan in 2:20
2	 Saguratha irutha sanda potu saganum yar kallaium vizla kudathu   No fear
1	 1.6 million views 4 hours 514k like how is possible total fake likes
1	 #UltimateStar - Thala vera vera vera level #NERKONDAPAARVAI
1	 O.42 sec la mbl uh vachhi akahay kumar veraa level...dir shankar done massive
1	 Sahoo Tamil  teaser 12 million view nkp just 8
1	 Anna Vera level...paande ungalukku arumaiyana munnetram
1	 1mn likes target achieve agumnu namburavaga like pannuga!!
1	 Krish la vera costume marae irukku...🤣🤣🤣
3	 Vijay fans like here for thalaivar petta
1	 Who is here after Movierulz  But #ASURAN
1	 Kadisi varaikum epadi yenda white hair la katuringa avaruku avalo onum vayasu hagalaye...
1	 After a long time different aana ajith movie. After mangatha idhu dha nala irukum nu nenaikuren.
1	 Wow 13million views, 610k likes...Vaazhga RAJNIKANTH
1	 Na Thalapathy Rasigan but Thala mass tha
1	 always super star ma rajini sir
1	 Semaaaaaaaa.... Ethirpaatha maathiriye summa athuruthille, biggest indian movie from tamil cinema
0	 500+ crore laga hai BC halwa thodi hai, Ye movie sabki g***d Maar degi...
1	 Thala pola varuma  Thala eppavume mass vera leval
4	 Aur ye pihu movie ki tarah h means puri copy ......koun sehmat h
1	 Thalllaaaa thalapathy unn kita kuda varamutiyadhu
4	 Nadaka kudathuna - Director ' s film Nadaka vidamaatanna- athu Thala' film
4	" Semma karuthu at the end - ""saavuradha irundhalo sandapotu saavanum. Bayandhu kaalla uzhundhu saava koodadhu"""
1	 Dislike poota Vijay anna fans Hit Like
1	 Sk fans like Arjun fans comments podunga
2	 Semma padam hit aaga ennodaiya valthukal
1	 Vera level dhanush anna GV bgm
1	 Kadasiya Vara dialogue dislikes pottavangaluku correct ta irukku ...
3	 Superb Trailer Rajni Sir and Akki Bro  Gazab Ka Trailer Hai  Blockbuster Movie 🤙
1	 Sam CS Bgm Vera Level 🥰
1	 Rajini - Shankar fans hit like
1	 Super Star Awesome Action Stylish King Rocks. Petta Pongal Da Viswasam Parruppalam Inga Vegathuda.
1	 Trending  no 1 . Sk fans like pannunga
1	 Next award ah yov ennaya நீங்க ....
1	 Bigil a vida sema karthi anna
1	 Dei Ennada Panni vechu rukinga pink  Padam pochada
1	 Yeanda ivlo stylish aana role ku  punch dialogue kuduthu saavadippeenga
1	 Unnaku enna pa hero padathala la nadikira
2	 Ada cha Enna ivalo kevalama iruku
4	 Yenada comment ah vida Dislike extra va irukku
1	 Konjam comedy ah irruku..... Aanalum mass ah irruku
1	 Waiting for thala... Naraiya... Naraiya... Naraiya... Naraiya..
1	 1.55 talaivar semma mass & dialogue super
1	 Like....danush Comments ....surya Yaru mass nu parkalam. Iam danush
1	 Petta vs viswasam.... Like - petta Comments - viswasam
1	 Sama thalaaaa..... I am waiting....
2	 Last dialogue perfectly fit for ajith fans. Gotha unga thala soldraru ketukongada potta pasangala
1	 Thala na mass. Thala mattum thaaan Masssssssss
2	 Intha 21k dislikes la 90% vijay makkan fans. Chinna payaluga.
1	 55K Dislikes potavangaluku Avalovu veriyada  Mudinjatha pannikongada Thala thaan gethu
1	 Dey enga Da ... Namma makkalselvam dialogue eh kanom
1	 Super semma thalaiva vera level
1	 Apdiye doom trailer patha maathiriye iruku
0	 Kon Kon Akshay sir ki fan hai ???
1	 1 million views likes kodu varum thala fans support nkp trailer
4	 One like for Akshay Kumar fan's
1	 #0.32 that moment Kottaisami thalaikeela dhan kuthipen
4	 Orutharuku viswasama irukirathuku aduthavangala yen asinga paduthanum......57k dislike....thirunthatha jenmangal iruthenna laabam
1	 Last ta ajith sir sonna dialoge yengala mathiri vijay anna fans ku. Orutharukku viswasama ierkurathukku yen iennoruthara kasta baduthuringa
4	 Watched bigil and kaidhi... Bigil good Kaidhi VERITHANAM...
1	 Thalai rasika matume neraiya fans irukanga apparam natipa rasika veriyoda irukanga
1	 nalla bass ulla headphones la inda trailer ah parunga vera lvl effect. bgm king uvan.
3	 Thalaivar dance Ku oru like ka podu
1	 1.57 sec mari pubg laa erundha ....
1	 Konjam oothinguru odi pathungiru varathu thalaivaru........
1	 Dhanush Annan asuran ... Manjuchechi  vetrimaran
1	 Arjun sir hero level  mass
1	 super sankar sir waiting for 29
1	 Marana Mass .. Thalaivar vera level la irrukkar.. Ivarku ellam vayasu eh kedaiadhu
1	 Thala eppudi nee kannaye simutaama dialogue pesara ?? Sema pa. Thala takkar doi
1	 Super star na summa va .......super
0	 You kena tunggu lama lagi untuk tosai..  Ending
0	 Main to pagal ho gya yaar tabahi h
1	 Petta maranamas....  SUPER STAR COME BACK
2	 Enna da Telugu padam maariye eduthu vachi irukeenga? Idhu VJS style illaye
4	 Naamattum thaan 2 dhadavaiku mela paarthena
4	 Mass mass mass mass mass mass mass masssss
2	 WHO THE MOTHER FUCKERS DISLIKE THIS VIDEO
1	 Yow ennaya trailer la vere level la irukku padam pathae agum polaya first day va apo
2	 deivmay ungluku cmdy vrathu so try pnathngh mokkya iruku .  mathapdi actn lve lm ok .
3	 Konjam yoshirukalam fire truck kuptu thanni pachiruntha Ella phone vela senjirukathu yosingaya
1	 Padathuku national award kedaikanum ninaikiravanga like pannunga
4	 Kotha trailer ah da idhu.Idhu theriyama Enka Thalapathy kooda Indha director sernthutane... Thalapathy image damage panna poran mattum theriyudhu....
2	 Phill mokka kaithi super aollravanga like podunga
4	 THALA 60 We want AR Rahman
1	 all thala fans ellaarum oru addadance pottudu ponga
1	 yuvan Shankar Raja  Love  yuvan vijay
1	 Aprom en Dhoom 2 copy adikareenga saaar!?!
1	 Viswasam pesama post pannidunga.. illati kaali dha!
2	 hindi version dekho ye h link
1	 Thalaiva marana mass ...ayyo super ....summa therikka vitturinkinga ....🤝
1	 Vikram sir ella costumum ella characterum Unga orutharuku thaan suit akum
2	 Dislike panuvangge there more u dislike the more likea da kothi
1	 Superstar movie Mass koanjam kooda illa
2	 Blockbuster ...pakka...Vijay sethupathi,bobby simha,nawazuddin and RAJNI...yappa super cocktail
3	 @sun TVepo deleted scenes of petta release Panna poringa?
1	 Vera level la udampa maintain panrenga Chiyaan sir...
1	 Abhay deol. Enna.. Nadippu...   Super
3	 Rajni sir Vanakkam pleas Release Hindi trailer I'm big fan of Rajni thalaiwa sir
1	 Yaralaa trailer pathuttu erukinge like podunge
1	 Thalana thala than naan thala ser fans paaa
0	 BAVESH JOSHI + Mard ko dard nahi hota = Hero
1	 Thalaiva vera vera vera leval. Pakka mass ..get rajinified
1	 Indha maari trailer kku ellam evan da unlike panradhu????
1	 Innum Niraya Niraya Niraya Niraya M Thevai pangaaligala
4	 Innum 1 M likes varala.... Whyyyy
1	 super stars jammed packed in Petta movie semma!
1	 Super  I waiting  2.0
1	 Padathula arjun dha mass aa irukka poran.... Trailer laye arjun dha pakka mass
1	 Ithukakathan thala nanga wait pannom.....
1	 Thalaikku makeup eh theve ila .. salt n pepper luk thaan mass 🥰🥰
1	 yaarlam bigil trailer pakkama indha trailer pakiriga
4	 ORU MANUSHUNA ALICHIDALAM AVANUKAGA VECHA SILAIYA ODACHIDALAM AANA AVAN SINDHANAYUM SIDHARNTHAYUM YAARALUM ALIKA MUDIYADHU
1	 First bgm keka vanthu trailer pathu I'm impressed lot #Yuvan #Sk
2	 Mokka traileru itha poi nalla padamnu solringa ponga sir
2	 அட mokka punda aamaiinnu neega 1M likes vaangalayada.... Poy evandhaya pudichu ***ngada
1	 Mass tha vetri maaran thanush kootani eppavume mass tha
2	 Ithu yellam oru padam...  Yenda padathuku poonam aschu
1	 Thalaiku intha getup semmaiya iruku, voice romba bolda iruku  super thala
3	 ippo comment padikiravanga oru like podunga
1	 Different genre la thala.... Thala kaana mass - trailer climax la....YSR ... idhu mela enna venum...
1	 #என்றும்_தலஅஜித் #NerkondapaarvaiTrailer Crossed 11 Million Views.
1	 Teaser mokka nu kalaicha pasangalam ippo ennada soldringa. Shankar always mass
1	 Intha vaati banner 250 feet varnum
1	 Thala veera level.... From Pawan Kalyanfans
1	 Pangu pangu Thalaivar Vaararu Side ku Odhungu  Petta daaaaa
4	 Kandipa Rajini Sir ku Come back Film irukum Ena Nanba
1	 Dhanush and vetri maran fans yaar, yaaru oru like podunga..
1	 class+mass vartha varala sema wowwwwwwww wowwwwwwww wowwwwwwwwwwwwwwwwwwww
1	 Lite ah dark Knight vaada varudhu??
1	 Indha trailerkku dislike pandra anils ahh marundhu adichi kollunga da
4	 Cell phone aakathuna Apparam yathuku? Mobile trailer release panrenga?????
1	 Dis like potavunga pundaya muditu ponga da
2	 RIP Baahubali 2000 CRORE movie loading ............2⃣.0⃣
2	 Indha padatha kandippa netla paakkanum vengai mavanukku ini seruppadidha
2	 Mokka music ever,,,Indha madhri music lam hj aadi kaalathulayae kuduthutaaru
1	 Yaralaa 1.5 gb video pakuruku pathame pogudhu
2	 1:36 U kena tunggu lebih lama lagi, untuk tahu saya...
2	 yov sathiama indha manushanuku vayasu aguma agadha ya ... pullarikudhu ya ivara pathale 🤘
2	 Padam fulla night la eduthurkanga....🤔🤔🤔 oru  vela night movie ya
1	 Great #dark #vetrimaaran #dhanush #gvp  #kalaipulithanusir ..master piece
1	 yella intro textum pixel lab la panirkanglo
1	 Vera level la irukkum polaye all the best sk
1	 Inum Niraya Niraya Niraya ethirpakra....  Love you Thala
1	 SAM CS - KING OF BGM!
3	 antha thenna maram shot pathathum yaaruku yellam AAA padam nyabhagathuku vanthuchu!
4	 Thala vera level massss... 1M likes soon
1	 Vetrimaran and gv prakash verithanam
4	 Sundra pandiyan la paatha maaariyae illa
1	 Tamilrockers la paatha verithanam ah irukum pola
4	 Theeran Adhigaaram Ondru Fans Hit Like Here
3	 YouTube Ange view illa like varuthu
1	 Semma timing ippo dha asuran hit aachu aduthu same journal aa kaithi    vera level
1	 Koi hindi janane Bala comment padh raha hai like karo
1	 Taramaana sambavam pongalukku irukku le
1	 Anils dislike panni bayangarama troll pandrangalam
1	 Marana Maaaasssaaa  Thala ... I am waiting
1	 Pongal vanda paka thane pora..... 100% petta paraak
1	 Rajini & Vijay Sethupathi
1	 Aduchu underwear oda oda vitruva..sema dilog thalaivaaa
1	 Bigil super aah kaithi super vrummbinavanga like pannungo
1	 Nee vaa Thalaiva Inna adichukka aalu illa  I am rajinified u r back Thalaiva
1	 Ennada likes views innum sari aakalaya 600k like thaan erukku
1	 Super  super  super rajani mass ssssssssssssssssssssssssssss man
1	 Sam cs BGM விக்ரம் வேதா- thananananaaa.... thanananana... கைதி- thaararaa thaararaaa
4	 Suyama yosikira ovorthanu super hero than sk Anna on
2	 Ne vilayaadunathu ea kitta ila..yeman kitta..kola mass trailar..chiyan vera level pa
1	 Petta pongal     Edhu marana mass...
1	 Thala ungala pathale pothum...kadaule...  evlo alagu ungala adichuka evarum illa...
4	 its looks like pink movie of tapsi and amitabh
1	 Oru fight mattum thala kaga special vechi irukanga . Except tat it looks like scene to scene remake
1	 Bigil  a vida  kaithi semaya  irukku  endravainga  like ..
1	 Vinoth Sir Vera Level  Evlavu nall enga sir irunthenka powli marana mass 🥰
1	 it works ..... it will work
4	 BGM Vera level a eruku ,movie expectation athigama aaite eruke....
1	 Suriya Vs chiyaan vikram  Kaapaan Vs kadaram kondan  Vikram fan's hit like here  Suriya fan's reply me
1	 Thirumba thirumba pakkuravanga mattum like podunga
1	 ellam avan seyal movie mariye iruku
1	 Padayappa padam varumpothu enaku 4 vayasu irukum athula irunthu thalaivaroda veriyan na
1	 sivakarthikeyan & yuvan shankar raja       \r Fans Hit like
1	 Petta padathukku wait pannravanga like pannuga, VISVASAM waiters comment pannuga......please
1	 Innimadhan Aarambam ......Thala........ Let's c our rage
1	 Vera level thalaivaruku Asuran Marana waiting
1	 really fabulous semma trailer Jai thalivaaaa love u thalivaaaa sir
1	 Enapa Vera level la iruku.padam blockbuster polayeee
4	 Twinkle twinkle little star.  Rajini is the superstar.  Dhoooollllmmmaaaaaaaa how is it. Superuuu
1	 Viswasam mass Ner konda  paarvai ?
1	 Lokesh Movie kaithi massa irukum pola
3	 Yaro hostel wardena marana katte katetten.. love from kerala..
1	 Thaa..Vera Level Trailer Batman, Super man, spider man lam Enga CHITTI Munnadi Sappa Pasanga..🤓🤖
4	 8k dislike sure all vijay fans
2	 After Avengers end game movie vjs voice ketathula iruntha avaroda padam odalanu agree pannringa
1	 That madurai backdrop rajini looks like Sudhakar (Parithabangal)
1	 Semma namma kita irunthu கல்வியை mttum yaralaiyu yeduthuka mudiyathu
1	 THALA THALA THALA THALA THALA  THALA THALA  THALA THALA THALA  🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩
1	 Thala... Ena oru verithanam kovam
1	 vara level dialogue Thank u THALA
1	 Get ready for some petta paraak
4	 Thala Vera level Seekiram vanga Thala
0	 Muje Tamil language nahi aati but suparbbb trailer I am big fan Rajni sir
1	 Thala vanthalay pothum daa theatre ah athirum daa Thala naa Mass  Thala naa Class  Thala naa Gethu Thala naa Goosebumps
4	 Rajini is great. But the film looks like Kaala Part 2. Mokkai!
1	 Vera level vetrimaran sir oda adudha veriiiiii
1	 Maarana MASS  trailer.....  From Malaysia
1	 thanks karthik sir  super ultimate trailer
2	 H.VINOTH After 5 Years Gundu THAAYOLI Name CHANGED Our AJITH Movie.. #SIRUTHAISivaa..
2	 2.0 vs Zero ???
4	 Sirappana tharamana sampavam inemaythan nadakkapovuthu spr
4	 Kandipa padam flop reason soori 🤣🤣🤣and the great villan pakara apo ve sema bayama iruku
1	 Super Thalaiva palaiya Rajini one more entry on super stars
4	 Semma thala  thala veriyargal hit likes
2	 Bgm bangam yuvan thala always on fire
1	 LIKE - Hero   Comment - Avengers Endgame
4	 Kamal hasan nu potruku.  Where is he?
4	 Kabali,Kaala,Petta  Mathiri Mass Movie than venum..
4	 TTha Mass da... Indian cinema da... Gethu moment...
1	 thala yoda last dialog sema mass Vera level
1	 Verrraaaaaa level thalaivar......  Pongal semma treat tha...
4	 inga kodutha sweet saapttu andha pakkam poanaen araliya arachi kodukkuraanunga.. yammaadi dei siva aendaa indha kola veri
1	 Muttu muttu album song hero Teejay irukaru...
1	 Thalaivaa RAJNI another level movie Jai rajnikanth
1	 Late ah vandhalum latest tah vanthuruchu
1	 Thalaivar always mass tha Pettala innum marana ma mass kaati irukaru
1	 Sema movie.. yethana murai vendumanaalum pakalam.
1	 Pink movie ka mc kejriwal kr diya in south walo ne
1	 Mavane kola kaand la iruke kollaama vidamate semmaaaaaaaaaa
1	 Paravala na joker avea irunthutuu poren
1	 Rajni wid Nawaz... Too much fun
1	 Stunning stone  neraya neraya neraya
1	 697 k likes reached aairuku
1	 Basha back   thalaivaaa i love you🤘🤘🤘
2	 Just like Ram Charan’s Rangastalam movie .
2	 Thalapathy fans sarbaaga padam vetri pera vazhthukal nanba
1	 daily trailer parkura angaali pangaali ellaam oru like podunga
1	 vera vera vera level ,,,unbleavble ,,,,ini thala vettai aarambam
1	 Climax Dialogue ku Theatres ellam Therika Pogudhu
2	 Otha set agala da pooolu ajith
3	 SUN PICTURES PLEASE UPLOAD PROMO VIDEO OF PETTA FOR ROCKING IT
1	 Pakka thane pora intha Kaali oda aattatha...
1	 2.O kuda Padma Sariya odala but ithu therikum...
2	 ena da idhu views likes lam paths parithabama irukuuu...neega lam engaluku competitor nu solikadhinga daa  aamais
3	 Vijay sethupathi um Rajini um serthu seen ellaya pa
1	 True rajini sir fans hit here
1	 Trailer Nalaruku... Padam nalarukm nu oru nampikai iruku..  vj sethupathi...
1	 Rajni name is enough podaaaaa!
1	 Idhu chumma trailer thaa ma Main pitch ah nee innun paakala... Paatharaatha pathari poyuruva
4	 Na vjs kaga like pota rajini kaga Ila
1	 Ayyo thalaivaa kethu mass  alluthe!,,
1	 #NerKondaParvai Thala fans like panna vanam... தல வெறியன்கள்  like பண்ணுங்க
1	 Savuratha irundha sanda potu savanum ... uyiruku bayandhu kaala vilundhu kenji sava kudathu... 🤘
1	 Hindi Rajni fans hit like
1	 Eindha movie story ena nu kuda puriyala
2	 Kandipa Padam Asal , Billa2, Veeram , ennai arindhal ,vivegam🤣 madhri flop nu soldravanga like and cmnt panunga🤣🤣🤣
1	 Vera vera vera level thalaiva Ani bgm tharikuthu karthic makes magicvjs superrr sasikumar
4	 #SK  well and good..  #yuvan Bgm...
3	 Saavuratha irunthaalum santa pottu savanum sir baynthu kaalla ulunthu saahakkootathu
1	 Thala da last dialogue in masss ultimate
2	 This movei is just like  ellam avan seyal
1	 Dhanush  Vishal Jayamravi   Lov from kerala
1	 Thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaa   No words can describe ur enthusiasm simply vera level
1	 Nkp is going to be ur best after vaali
1	 August  10 thalaiyoda adavadi performance arambam.fans vanthu alaparaiya kootunga pa ok!!!!!!!!
1	 Anna epome sema dhan love u anna
1	 Tik tik tik trailer idhavade superaa irukku....
1	 Sankar sir vera level sir. Thx sir. 0:55
1	 i am  thalapathy fan...but  i like thala....trailer mersal ah iruku...best of luck for nerkonda paarvai team....
4	 Bigil kuda release pana porigala OK OK
1	 ayyo nanga ninacha thalaivaraaaa screen la pakka poraaa jan10th   superrr starrrrr marana masss tnqqqq karthik subbraj anna
1	 Movie vera level தான் like kgf
4	 Indha maari ponnungalukkellam indha mathiri thaan nadakkum Appadi ellam Nadakkathu nadakkavum koodathu
1	 vera madhiri iruku maass ! Hit ! ! !
1	 rasithu rusichi sethuki yirukkar karthik suburaj...
1	 Ippa Enna Panna Poorom  Sweet Sappida pooram....  Anirudh BGM Parakkuthu Background la
1	 Kamal time is prefer fat like v2
1	 Morning lindhu trailer pathuttu yavalo comment likes checkpannite erukravange like podunge
1	 Massssssssss... THANKS FOR BRINGING OUR THALAIVAR BACK..
2	 viswasam trailer ippo dhaan paarthaen. siva underwearoada oada poaradhu urudhi...
1	 Nann thapathy fan but Nanum like poten pa...
1	 Andha fight scene la yarukkellam pullarichudhu
1	 Vj sethupathi Anna mass  .bgm kola massssssss
1	 Ayayo ithu nalla illa semmaya iruku thalaiva
1	 Sridevi Daughter Khushi Kapoor Met Ajith
1	 Pongal ku kandipa 2u vidhamaana sweet saapda porom
4	 0:33 marvel feel enaku mattum thaan varutho
1	 Dhanush Anna va pidicgavanga like podunga
4	 ithu kandipa vera level blockbuster tamil cinemalaa
